2025-03-25 13:30:33.994 -04:00 [INF] ConfigurationFileUtility.GetConfiguration: Coverage settings file not provided. Using default settings.
2025-03-25 13:30:34.019 -04:00 [INF] Starting collection for session id: 2af6f9d3-c69c-4d85-b82b-305c940bfecf
2025-03-25 13:30:34.048 -04:00 [INF] ReportGenerator.LoadGenerators. OutputType: default
2025-03-25 13:30:34.048 -04:00 [ERR] ReportGeneratorFactory.CreateGenerator: Invalid outputType: default found. Using DefaultReportGenerator.
2025-03-25 13:30:34.048 -04:00 [VRB] PrivilegeChecker.IsPrivilegeEnabled number of privileges: 5
2025-03-25 13:30:34.048 -04:00 [VRB] PrivilegeChecker.IsPrivilegeEnabled number of privileges: 5
2025-03-25 13:30:34.048 -04:00 [VRB] PrivilegeChecker.IsPrivilegeEnabled number of privileges: 5
2025-03-25 13:30:34.068 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: acquired lock. Creating new connection.
2025-03-25 13:30:34.073 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: Created new connection. Number of connections: 0
2025-03-25 13:30:34.073 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: acquired lock. Creating new connection.
2025-03-25 13:30:34.073 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: Created new connection. Number of connections: 0
2025-03-25 13:30:34.073 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: acquired lock. Creating new connection.
2025-03-25 13:30:34.073 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: Created new connection. Number of connections: 0
2025-03-25 13:30:34.073 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: acquired lock. Creating new connection.
2025-03-25 13:30:34.073 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: Created new connection. Number of connections: 0
2025-03-25 13:30:34.073 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: acquired lock. Creating new connection.
2025-03-25 13:30:34.073 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: Created new connection. Number of connections: 0
2025-03-25 13:30:34.075 -04:00 [VRB] Configuring environment variable key: CODE_COVERAGE_SESSION_NAME, value: 2af6f9d3-c69c-4d85-b82b-305c940bfecf
2025-03-25 13:30:34.075 -04:00 [VRB] Configuring environment variable key: CODE_COVERAGE_PIPE_COUNT, value: 1
2025-03-25 13:30:34.075 -04:00 [VRB] Configuring environment variable key: MicrosoftInstrumentationEngine_DisableCodeSignatureValidation, value: 1
2025-03-25 13:30:34.075 -04:00 [VRB] Configuring environment variable key: CODE_COVERAGE_FLAGS, value: 5
2025-03-25 13:30:34.075 -04:00 [VRB] Configuring environment variable key: CODE_COVERAGE_DATA_PREFIX, value: CodeCoverage.2af6f9d3-c69c-4d85-b82b-305c940bfecf.
2025-03-25 13:30:34.075 -04:00 [VRB] Configuring environment variable key: MicrosoftInstrumentationEngine_ConfigPath64_VanguardInstrumentationProfiler, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Team Tools\Dynamic Code Coverage Tools\amd64\Cov_x64.config
2025-03-25 13:30:34.075 -04:00 [VRB] Configuring environment variable key: MicrosoftInstrumentationEngine_ConfigPath32_VanguardInstrumentationProfiler, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Team Tools\Dynamic Code Coverage Tools\Cov_x86.config
2025-03-25 13:30:34.075 -04:00 [VRB] Configuring environment variable key: MicrosoftInstrumentationEngine_ConfigPathARM64_VanguardInstrumentationProfiler, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Team Tools\Dynamic Code Coverage Tools\arm64\Cov_arm64.config
2025-03-25 13:30:34.079 -04:00 [VRB] Configuring environment variable key: PATH, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Team Tools\Dynamic Code Coverage Tools\arm64;C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Team Tools\Dynamic Code Coverage Tools\amd64;C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Team Tools\Dynamic Code Coverage Tools;C:\Program Files (x86)\VMware\VMware Workstation\bin\;C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\dotnet\;C:\Program Files\TortoiseGit\bin;C:\Program Files\Git LFS;C:\Program Files\NVIDIA Corporation\NVIDIA app\NvDLISR;C:\Users\Édouard Renaud\AppData\Local\Programs\Python\Python311;C:\Program Files\Git\cmd;C:\Program Files\Microsoft SQL Server\150\Tools\Binn\;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\170\Tools\Binn\;C:\Program Files (x86)\Microsoft SQL Server\160\Tools\Binn\;C:\Program Files\Microsoft SQL Server\160\Tools\Binn\;C:\Program Files\Microsoft SQL Server\160\DTS\Binn\;C:\Program Files (x86)\Microsoft SQL Server\160\DTS\Binn\;C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\Docker\Docker\resources\bin;C:\Users\grave\AppData\Local\Programs\Python\Python312\Scripts\;C:\Users\grave\AppData\Local\Programs\Python\Python312\;C:\Users\grave\AppData\Local\Programs\Python\Launcher\;C:\Users\grave\AppData\Local\Microsoft\WindowsApps;C:\Users\grave\AppData\Local\Programs\Microsoft VS Code\bin;C:\Users\grave\.dotnet\tools;
2025-03-25 13:30:34.079 -04:00 [VRB] Configuring environment variable key: CORECLR_ENABLE_PROFILING, value: 1
2025-03-25 13:30:34.079 -04:00 [VRB] Configuring environment variable key: CORECLR_PROFILER_PATH_64, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Common7\IDE\CommonExtensions\Platform\InstrumentationEngine\x64\MicrosoftInstrumentationEngine_x64.dll
2025-03-25 13:30:34.079 -04:00 [VRB] Configuring environment variable key: CORECLR_PROFILER, value: {324F817A-7420-4E6D-B3C1-143FBED6D855}
2025-03-25 13:30:34.079 -04:00 [VRB] Configuring environment variable key: CORECLR_PROFILER_PATH_32, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Common7\IDE\CommonExtensions\Platform\InstrumentationEngine\x86\MicrosoftInstrumentationEngine_x86.dll
2025-03-25 13:30:34.080 -04:00 [VRB] Configuring environment variable key: CORECLR_PROFILER_PATH_ARM64, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Common7\IDE\CommonExtensions\Platform\InstrumentationEngine\arm64\MicrosoftInstrumentationEngine_arm64.dll
2025-03-25 13:30:34.080 -04:00 [VRB] Configuring environment variable key: COR_ENABLE_PROFILING, value: 1
2025-03-25 13:30:34.080 -04:00 [VRB] Configuring environment variable key: COR_PROFILER_PATH_32, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Common7\IDE\CommonExtensions\Platform\InstrumentationEngine\x86\MicrosoftInstrumentationEngine_x86.dll
2025-03-25 13:30:34.080 -04:00 [VRB] Configuring environment variable key: COR_PROFILER_PATH_64, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Common7\IDE\CommonExtensions\Platform\InstrumentationEngine\x64\MicrosoftInstrumentationEngine_x64.dll
2025-03-25 13:30:34.080 -04:00 [VRB] Configuring environment variable key: COR_PROFILER_PATH_ARM64, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Common7\IDE\CommonExtensions\Platform\InstrumentationEngine\arm64\MicrosoftInstrumentationEngine_arm64.dll
2025-03-25 13:30:34.080 -04:00 [VRB] Configuring environment variable key: COR_PROFILER, value: {324F817A-7420-4E6D-B3C1-143FBED6D855}
2025-03-25 13:30:34.082 -04:00 [VRB] ProcessFactoryWithCovrunInjection.Create injecting covrun into new process for session: 2af6f9d3-c69c-4d85-b82b-305c940bfecf
2025-03-25 13:30:34.082 -04:00 [VRB] ProcessFactory: Starting process: fileName: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Team Tools\Dynamic Code Coverage Tools\amd64\CodeCoverage.exe, arguments: connect /session:2af6f9d3-c69c-4d85-b82b-305c940bfecf /wait C:\Users\grave\TPsINF1015\TPs\TP4\Debug\td2.exe 
2025-03-25 13:30:34.082 -04:00 [INF] Started process id: 27828
2025-03-25 13:30:34.088 -04:00 [INF] PipeConnection.OnClientConnected: 9d3b4d3f-c93d-4ee0-81b5-abc785043d02 connected: CodeCoverage.pipe.2af6f9d3-c69c-4d85-b82b-305c940bfecf
2025-03-25 13:30:34.088 -04:00 [INF] PipeConnectionsManager.OnClientConnectedEvent: Client connect with pipe: CodeCoverage.pipe.2af6f9d3-c69c-4d85-b82b-305c940bfecf
2025-03-25 13:30:34.088 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: acquired lock. Creating new connection.
2025-03-25 13:30:34.088 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: Created new connection. Number of connections: 1
2025-03-25 13:30:34.088 -04:00 [VRB] PipeConnection.OnClientConnected: 9d3b4d3f-c93d-4ee0-81b5-abc785043d02 finished
2025-03-25 13:30:34.104 -04:00 [INF] LoggerBase.OnClientConnected: processId:27828
2025-03-25 13:30:34.104 -04:00 [INF] CoveragePipeClient.SendConfiguration[27828]: Sending RegisterClientResponseMessage to client.
2025-03-25 13:30:34.108 -04:00 [VRB] PipeConnection.ReadMessagesAsync: 9d3b4d3f-c93d-4ee0-81b5-abc785043d02 finished
2025-03-25 13:30:34.158 -04:00 [INF] PipeConnection.OnClientConnected: c31b96db-4cf4-4e79-923a-6b8a294be05a connected: CodeCoverage.pipe.2af6f9d3-c69c-4d85-b82b-305c940bfecf
2025-03-25 13:30:34.158 -04:00 [INF] PipeConnectionsManager.OnClientConnectedEvent: Client connect with pipe: CodeCoverage.pipe.2af6f9d3-c69c-4d85-b82b-305c940bfecf
2025-03-25 13:30:34.158 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: acquired lock. Creating new connection.
2025-03-25 13:30:34.158 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: Created new connection. Number of connections: 2
2025-03-25 13:30:34.158 -04:00 [VRB] PipeConnection.OnClientConnected: c31b96db-4cf4-4e79-923a-6b8a294be05a finished
2025-03-25 13:30:34.158 -04:00 [INF] LoggerBase.OnClientConnected: processId:26344
2025-03-25 13:30:34.158 -04:00 [INF] CoveragePipeClient.SendConfiguration[26344]: Sending RegisterClientResponseMessage to client.
2025-03-25 13:30:34.169 -04:00 [INF] LoggerBase.CreateStream[26344]: k:StreamKey { Id = a80f16cf-7368-4cb5-86f7-6d73f658805f, Prefix = entrypoint:\ } type:b157a3a4-9542-4546-859b-abd1367a08ed path:C:\Users\grave\TPsINF1015\TPs\TP4\Debug\td2.exe
2025-03-25 13:30:34.169 -04:00 [INF] StaticStreamCreator.CreateStream: Creating LocalMemoryStream. streamId:0, identifier:00000000-0000-0000-0000-000000000000
2025-03-25 13:30:34.169 -04:00 [INF] LoggerBase.OnCreateStream: processId:26344, streamId:0, streamType:b157a3a4-9542-4546-859b-abd1367a08ed, bufferSize:0, bufferHeader:, bufferName:, prefix:entrypoint:\
2025-03-25 13:30:34.169 -04:00 [INF] CoveragePipeClient.SendCreateStreamResponse[26344]: streamId:0, bufferName:
2025-03-25 13:30:34.192 -04:00 [INF] LoggerBase.CreateStream[26344]: k:StreamKey { Id = a80f16cf-7368-4cb5-86f7-6d73f658805f, Prefix = unmanaged:\ } type:2a4f0f81-6809-4480-87ce-0d772568cfb6 path:C:\Users\grave\TPsINF1015\TPs\TP4\Debug\td2.exe
2025-03-25 13:30:34.192 -04:00 [INF] StaticStreamCreator.CreateStream: Creating LocalMemoryStream. streamId:1, identifier:00000000-0000-0000-0000-000000000000
2025-03-25 13:30:34.192 -04:00 [INF] LoggerBase.OnCreateStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:0, bufferHeader:, bufferName:, prefix:unmanaged:\
2025-03-25 13:30:34.192 -04:00 [INF] CoveragePipeClient.SendCreateStreamResponse[26344]: streamId:1, bufferName:
2025-03-25 13:30:34.199 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:144
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:102
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:304
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:104
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:92
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:52
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:74
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:60
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:128
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:242
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:110
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:48
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:48
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:48
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:62
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:198
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:68
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:160
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:90
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:142
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:110
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:204
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:82
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:58
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:60
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:66
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:56
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:116
2025-03-25 13:30:34.218 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:58
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:978
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:84
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:88
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:76
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:150
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:142
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:158
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:84
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:790
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:84
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:76
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:4408
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:58
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:62
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:410
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:220
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:162
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:44
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:982
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:606
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:76
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:48
2025-03-25 13:30:34.225 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:68
2025-03-25 13:30:34.229 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:1012
2025-03-25 13:30:34.229 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:414
2025-03-25 13:30:34.229 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:86
2025-03-25 13:30:34.229 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:124
2025-03-25 13:30:34.229 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:98
2025-03-25 13:30:34.229 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:230
2025-03-25 13:30:34.229 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:78
2025-03-25 13:30:34.229 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:62
2025-03-25 13:30:34.229 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:70
2025-03-25 13:30:34.229 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:64
2025-03-25 13:30:34.229 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:74
2025-03-25 13:30:34.229 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:746
2025-03-25 13:30:34.229 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:222
2025-03-25 13:30:34.229 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:222
2025-03-25 13:30:34.229 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:92
2025-03-25 13:30:34.229 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:34
2025-03-25 13:30:34.229 -04:00 [VRB] LoggerBase.OnWriteStream: processId:26344, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:114
