2025-03-17 14:13:19.501 -04:00 [INF] ConfigurationFileUtility.GetConfiguration: Coverage settings file not provided. Using default settings.
2025-03-17 14:13:19.524 -04:00 [INF] Starting collection for session id: 79f68083-856e-4b58-a519-6b6093fb2054
2025-03-17 14:13:19.536 -04:00 [INF] ReportGenerator.LoadGenerators. OutputType: default
2025-03-17 14:13:19.537 -04:00 [ERR] ReportGeneratorFactory.CreateGenerator: Invalid outputType: default found. Using DefaultReportGenerator.
2025-03-17 14:13:19.539 -04:00 [VRB] PrivilegeChecker.IsPrivilegeEnabled number of privileges: 5
2025-03-17 14:13:19.541 -04:00 [VRB] PrivilegeChecker.IsPrivilegeEnabled number of privileges: 5
2025-03-17 14:13:19.541 -04:00 [VRB] PrivilegeChecker.IsPrivilegeEnabled number of privileges: 5
2025-03-17 14:13:19.555 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: acquired lock. Creating new connection.
2025-03-17 14:13:19.561 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: Created new connection. Number of connections: 0
2025-03-17 14:13:19.561 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: acquired lock. Creating new connection.
2025-03-17 14:13:19.561 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: Created new connection. Number of connections: 0
2025-03-17 14:13:19.561 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: acquired lock. Creating new connection.
2025-03-17 14:13:19.561 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: Created new connection. Number of connections: 0
2025-03-17 14:13:19.561 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: acquired lock. Creating new connection.
2025-03-17 14:13:19.561 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: Created new connection. Number of connections: 0
2025-03-17 14:13:19.561 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: acquired lock. Creating new connection.
2025-03-17 14:13:19.561 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: Created new connection. Number of connections: 0
2025-03-17 14:13:19.565 -04:00 [VRB] Configuring environment variable key: CODE_COVERAGE_SESSION_NAME, value: 79f68083-856e-4b58-a519-6b6093fb2054
2025-03-17 14:13:19.565 -04:00 [VRB] Configuring environment variable key: CODE_COVERAGE_PIPE_COUNT, value: 1
2025-03-17 14:13:19.565 -04:00 [VRB] Configuring environment variable key: MicrosoftInstrumentationEngine_DisableCodeSignatureValidation, value: 1
2025-03-17 14:13:19.565 -04:00 [VRB] Configuring environment variable key: CODE_COVERAGE_FLAGS, value: 5
2025-03-17 14:13:19.565 -04:00 [VRB] Configuring environment variable key: CODE_COVERAGE_DATA_PREFIX, value: CodeCoverage.79f68083-856e-4b58-a519-6b6093fb2054.
2025-03-17 14:13:19.565 -04:00 [VRB] Configuring environment variable key: MicrosoftInstrumentationEngine_ConfigPath64_VanguardInstrumentationProfiler, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Team Tools\Dynamic Code Coverage Tools\amd64\Cov_x64.config
2025-03-17 14:13:19.565 -04:00 [VRB] Configuring environment variable key: MicrosoftInstrumentationEngine_ConfigPath32_VanguardInstrumentationProfiler, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Team Tools\Dynamic Code Coverage Tools\Cov_x86.config
2025-03-17 14:13:19.565 -04:00 [VRB] Configuring environment variable key: MicrosoftInstrumentationEngine_ConfigPathARM64_VanguardInstrumentationProfiler, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Team Tools\Dynamic Code Coverage Tools\arm64\Cov_arm64.config
2025-03-17 14:13:19.568 -04:00 [VRB] Configuring environment variable key: PATH, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Team Tools\Dynamic Code Coverage Tools\arm64;C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Team Tools\Dynamic Code Coverage Tools\amd64;C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Team Tools\Dynamic Code Coverage Tools;C:\Program Files (x86)\VMware\VMware Workstation\bin\;C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\dotnet\;C:\Program Files\TortoiseGit\bin;C:\Program Files\Git LFS;C:\Program Files\NVIDIA Corporation\NVIDIA app\NvDLISR;C:\Users\Édouard Renaud\AppData\Local\Programs\Python\Python311;C:\Program Files\Git\cmd;C:\Program Files\Microsoft SQL Server\150\Tools\Binn\;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\170\Tools\Binn\;C:\Program Files (x86)\Microsoft SQL Server\160\Tools\Binn\;C:\Program Files\Microsoft SQL Server\160\Tools\Binn\;C:\Program Files\Microsoft SQL Server\160\DTS\Binn\;C:\Program Files (x86)\Microsoft SQL Server\160\DTS\Binn\;C:\Program Files (x86)\Windows Kits\10\Windows Performance Toolkit\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\Docker\Docker\resources\bin;C:\Users\grave\AppData\Local\Programs\Python\Python312\Scripts\;C:\Users\grave\AppData\Local\Programs\Python\Python312\;C:\Users\grave\AppData\Local\Programs\Python\Launcher\;C:\Users\grave\AppData\Local\Microsoft\WindowsApps;C:\Users\grave\AppData\Local\Programs\Microsoft VS Code\bin;C:\Users\grave\.dotnet\tools;
2025-03-17 14:13:19.569 -04:00 [VRB] Configuring environment variable key: CORECLR_ENABLE_PROFILING, value: 1
2025-03-17 14:13:19.569 -04:00 [VRB] Configuring environment variable key: CORECLR_PROFILER_PATH_64, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Common7\IDE\CommonExtensions\Platform\InstrumentationEngine\x64\MicrosoftInstrumentationEngine_x64.dll
2025-03-17 14:13:19.569 -04:00 [VRB] Configuring environment variable key: CORECLR_PROFILER, value: {324F817A-7420-4E6D-B3C1-143FBED6D855}
2025-03-17 14:13:19.569 -04:00 [VRB] Configuring environment variable key: CORECLR_PROFILER_PATH_32, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Common7\IDE\CommonExtensions\Platform\InstrumentationEngine\x86\MicrosoftInstrumentationEngine_x86.dll
2025-03-17 14:13:19.569 -04:00 [VRB] Configuring environment variable key: CORECLR_PROFILER_PATH_ARM64, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Common7\IDE\CommonExtensions\Platform\InstrumentationEngine\arm64\MicrosoftInstrumentationEngine_arm64.dll
2025-03-17 14:13:19.570 -04:00 [VRB] Configuring environment variable key: COR_ENABLE_PROFILING, value: 1
2025-03-17 14:13:19.570 -04:00 [VRB] Configuring environment variable key: COR_PROFILER_PATH_32, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Common7\IDE\CommonExtensions\Platform\InstrumentationEngine\x86\MicrosoftInstrumentationEngine_x86.dll
2025-03-17 14:13:19.570 -04:00 [VRB] Configuring environment variable key: COR_PROFILER_PATH_64, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Common7\IDE\CommonExtensions\Platform\InstrumentationEngine\x64\MicrosoftInstrumentationEngine_x64.dll
2025-03-17 14:13:19.570 -04:00 [VRB] Configuring environment variable key: COR_PROFILER_PATH_ARM64, value: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Common7\IDE\CommonExtensions\Platform\InstrumentationEngine\arm64\MicrosoftInstrumentationEngine_arm64.dll
2025-03-17 14:13:19.570 -04:00 [VRB] Configuring environment variable key: COR_PROFILER, value: {324F817A-7420-4E6D-B3C1-143FBED6D855}
2025-03-17 14:13:19.572 -04:00 [VRB] ProcessFactoryWithCovrunInjection.Create injecting covrun into new process for session: 79f68083-856e-4b58-a519-6b6093fb2054
2025-03-17 14:13:19.572 -04:00 [VRB] ProcessFactory: Starting process: fileName: C:\Program Files\Microsoft Visual Studio\2022\Enterprise\Team Tools\Dynamic Code Coverage Tools\amd64\CodeCoverage.exe, arguments: connect /session:79f68083-856e-4b58-a519-6b6093fb2054 /wait C:\Users\grave\TPsINF1015\TPs\TP4\Debug\td2.exe 
2025-03-17 14:13:19.575 -04:00 [INF] Started process id: 22436
2025-03-17 14:13:19.582 -04:00 [INF] PipeConnection.OnClientConnected: 7949a31f-e433-40c3-aec4-626241af122c connected: CodeCoverage.pipe.79f68083-856e-4b58-a519-6b6093fb2054
2025-03-17 14:13:19.582 -04:00 [INF] PipeConnectionsManager.OnClientConnectedEvent: Client connect with pipe: CodeCoverage.pipe.79f68083-856e-4b58-a519-6b6093fb2054
2025-03-17 14:13:19.582 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: acquired lock. Creating new connection.
2025-03-17 14:13:19.582 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: Created new connection. Number of connections: 1
2025-03-17 14:13:19.583 -04:00 [VRB] PipeConnection.OnClientConnected: 7949a31f-e433-40c3-aec4-626241af122c finished
2025-03-17 14:13:19.591 -04:00 [INF] LoggerBase.OnClientConnected: processId:22436
2025-03-17 14:13:19.592 -04:00 [INF] CoveragePipeClient.SendConfiguration[22436]: Sending RegisterClientResponseMessage to client.
2025-03-17 14:13:19.594 -04:00 [VRB] PipeConnection.ReadMessagesAsync: 7949a31f-e433-40c3-aec4-626241af122c finished
2025-03-17 14:13:19.624 -04:00 [INF] PipeConnection.OnClientConnected: 20747e37-5fd6-48a9-89f5-8c1e306a0ca5 connected: CodeCoverage.pipe.79f68083-856e-4b58-a519-6b6093fb2054
2025-03-17 14:13:19.624 -04:00 [INF] PipeConnectionsManager.OnClientConnectedEvent: Client connect with pipe: CodeCoverage.pipe.79f68083-856e-4b58-a519-6b6093fb2054
2025-03-17 14:13:19.624 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: acquired lock. Creating new connection.
2025-03-17 14:13:19.624 -04:00 [INF] PipeConnectionsManager.OpenConnectionInternal: Created new connection. Number of connections: 2
2025-03-17 14:13:19.624 -04:00 [VRB] PipeConnection.OnClientConnected: 20747e37-5fd6-48a9-89f5-8c1e306a0ca5 finished
2025-03-17 14:13:19.624 -04:00 [INF] LoggerBase.OnClientConnected: processId:33340
2025-03-17 14:13:19.624 -04:00 [INF] CoveragePipeClient.SendConfiguration[33340]: Sending RegisterClientResponseMessage to client.
2025-03-17 14:13:19.628 -04:00 [INF] LoggerBase.CreateStream[33340]: k:StreamKey { Id = a80f16cf-7368-4cb5-86f7-6d73f658805f, Prefix = entrypoint:\ } type:b157a3a4-9542-4546-859b-abd1367a08ed path:C:\Users\grave\TPsINF1015\TPs\TP4\Debug\td2.exe
2025-03-17 14:13:19.630 -04:00 [INF] StaticStreamCreator.CreateStream: Creating LocalMemoryStream. streamId:0, identifier:00000000-0000-0000-0000-000000000000
2025-03-17 14:13:19.631 -04:00 [INF] LoggerBase.OnCreateStream: processId:33340, streamId:0, streamType:b157a3a4-9542-4546-859b-abd1367a08ed, bufferSize:0, bufferHeader:, bufferName:, prefix:entrypoint:\
2025-03-17 14:13:19.633 -04:00 [INF] CoveragePipeClient.SendCreateStreamResponse[33340]: streamId:0, bufferName:
2025-03-17 14:13:19.638 -04:00 [INF] LoggerBase.CreateStream[33340]: k:StreamKey { Id = a80f16cf-7368-4cb5-86f7-6d73f658805f, Prefix = unmanaged:\ } type:2a4f0f81-6809-4480-87ce-0d772568cfb6 path:C:\Users\grave\TPsINF1015\TPs\TP4\Debug\td2.exe
2025-03-17 14:13:19.638 -04:00 [INF] StaticStreamCreator.CreateStream: Creating LocalMemoryStream. streamId:1, identifier:00000000-0000-0000-0000-000000000000
2025-03-17 14:13:19.640 -04:00 [INF] LoggerBase.OnCreateStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:0, bufferHeader:, bufferName:, prefix:unmanaged:\
2025-03-17 14:13:19.640 -04:00 [INF] CoveragePipeClient.SendCreateStreamResponse[33340]: streamId:1, bufferName:
2025-03-17 14:13:19.642 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:144
2025-03-17 14:13:19.653 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:102
2025-03-17 14:13:19.653 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:304
2025-03-17 14:13:19.653 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:104
2025-03-17 14:13:19.653 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:92
2025-03-17 14:13:19.653 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:52
2025-03-17 14:13:19.653 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:74
2025-03-17 14:13:19.654 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:60
2025-03-17 14:13:19.654 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:128
2025-03-17 14:13:19.654 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:242
2025-03-17 14:13:19.654 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:110
2025-03-17 14:13:19.654 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:48
2025-03-17 14:13:19.654 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:48
2025-03-17 14:13:19.654 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:48
2025-03-17 14:13:19.654 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:62
2025-03-17 14:13:19.654 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:198
2025-03-17 14:13:19.654 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:68
2025-03-17 14:13:19.655 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:90
2025-03-17 14:13:19.655 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:142
2025-03-17 14:13:19.655 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:110
2025-03-17 14:13:19.655 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:204
2025-03-17 14:13:19.655 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:82
2025-03-17 14:13:19.655 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:58
2025-03-17 14:13:19.655 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:60
2025-03-17 14:13:19.655 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:66
2025-03-17 14:13:19.655 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:56
2025-03-17 14:13:19.655 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:116
2025-03-17 14:13:19.655 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:58
2025-03-17 14:13:19.656 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:978
2025-03-17 14:13:19.656 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:84
2025-03-17 14:13:19.656 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:88
2025-03-17 14:13:19.656 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:76
2025-03-17 14:13:19.656 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:150
2025-03-17 14:13:19.656 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:84
2025-03-17 14:13:19.656 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:84
2025-03-17 14:13:19.656 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:76
2025-03-17 14:13:19.657 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:976
2025-03-17 14:13:19.657 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:58
2025-03-17 14:13:19.657 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:62
2025-03-17 14:13:19.657 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:410
2025-03-17 14:13:19.657 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:220
2025-03-17 14:13:19.657 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:44
2025-03-17 14:13:19.657 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:982
2025-03-17 14:13:19.657 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:606
2025-03-17 14:13:19.658 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:76
2025-03-17 14:13:19.658 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:48
2025-03-17 14:13:19.658 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:68
2025-03-17 14:13:19.658 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:1012
2025-03-17 14:13:19.658 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:414
2025-03-17 14:13:19.658 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:86
2025-03-17 14:13:19.658 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:124
2025-03-17 14:13:19.658 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:98
2025-03-17 14:13:19.658 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:230
2025-03-17 14:13:19.658 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:78
2025-03-17 14:13:19.658 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:62
2025-03-17 14:13:19.658 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:70
2025-03-17 14:13:19.658 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:64
2025-03-17 14:13:19.658 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:74
2025-03-17 14:13:19.659 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:746
2025-03-17 14:13:19.659 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:222
2025-03-17 14:13:19.659 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:222
2025-03-17 14:13:19.659 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:92
2025-03-17 14:13:19.659 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:642
2025-03-17 14:13:19.659 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:34
2025-03-17 14:13:19.659 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:114
2025-03-17 14:13:19.659 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:42
2025-03-17 14:13:19.659 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:90
2025-03-17 14:13:19.659 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:168
2025-03-17 14:13:19.659 -04:00 [VRB] LoggerBase.OnWriteStream: processId:33340, streamId:1, streamType:2a4f0f81-6809-4480-87ce-0d772568cfb6, bufferSize:100
